Solicitação	Tipo Solicitação	Problema	Número OS BB	Bem	Item	Situação Equip.	Ag. SAG	Nome Local	LAT	Descrição Item	Número de Série	Cliente	Conta	Status	Data Abertura	Data Fechamento	Criticidade	SEMAT	Contrato	Data Resolução	Grupo	UF	
9126537	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197299	1363001400040	GRPE-000004	Contratado	1363.00	VICENCIA	TR-GOIANA	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 11:06:24		3		00037/2018	02/12/2022 11:06:25	REC	PE	
9126536	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197298	1362001400040	GRPE-000004	Contratado	1362.00	IPUBI	TR-SALGUEIRO	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 11:06:18		3		00037/2018	02/12/2022 11:06:18	REC	PE	
9126535	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197297	1360001400040	GRPE-000004	Contratado	1360.00	FEIRA NOVA	TR-GRAVATA	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 11:06:12		3		00037/2018	02/12/2022 11:06:13	REC	PE	
9126534	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197296	1359001400040	GRPE-000004	Contratado	1359.00	CUMARU	TR-LIMOEIRO	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 11:06:06		2		00037/2018	02/12/2022 11:06:06	REC	PE	
9126515	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197245	1245001400040	GRPE-000004	Contratado	1245.00	BARAO DE SOUZA LEAO	CAT-RECIFE	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 11:04:06		2		00037/2018	02/12/2022 11:04:07	REC	PE	
9126424	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197448	1792001400040	GRPE-000004	Contratado	1792.00	CONDADO	TR-GOIANA	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:59:01		2		00037/2018	02/12/2022 10:59:02	REC	PE	
9126382	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197425	1732001400040	GRPE-000004	Contratado	1732.00	CANHOTINHO	TR-GARANHUNS	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:56:55		3		00037/2018	02/12/2022 10:56:55	REC	PE	
9126343	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197402	1664001400040	GRPE-000004	Contratado	1664.00	BREJAO	TR-GARANHUNS	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:54:42		2		00037/2018	02/12/2022 10:54:42	REC	PE	
9126340	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197678	2678001400040	GRPE-000004	Contratado	2678.00	SENTO SE	TR-PETROLINA	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:54:24		2		00037/2018	02/12/2022 10:54:25	REC	BA	
9126315	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220196945	0673001400040	GRPE-000004	Contratado	0673.00	CARPINA	TR-GOIANA	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:51:40		2		00037/2018	02/12/2022 10:51:41	REC	PE	
9126276	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197114	0981001400040	GRPE-000004	Contratado	0981.00	SAO JOSE DO BELMONTE	TR-SERRA TALHADA	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:48:59		3		00037/2018	02/12/2022 10:48:59	REC	PE	
9126219	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220196904	0608001400040	GRPE-000004	Contratado	0608.00	SAO JOSE DO EGITO	TR-CARNAIBA	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:44:37		3		00037/2018	02/12/2022 10:44:37	REC	PE	
9126206	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220196891	0582001400040	GRPE-000004	Contratado	0582.00	SURUBIM	TR-LIMOEIRO	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:43:26		3		00037/2018	02/12/2022 10:43:26	REC	PE	
9126187	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220196872	0550001400040	GRPE-000004	Contratado	0550.00	BOM CONSELHO	TR-GARANHUNS	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:41:42		3		00037/2018	02/12/2022 10:41:43	REC	PE	
9126178	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220196867	0537001400040	GRPE-000004	Contratado	0537.00	SAO BENTO DO UNA	TR-CARUARU	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:40:50		2		00037/2018	02/12/2022 10:40:50	REC	PE	
9126149	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197129	1012001400040	GRPE-000004	Contratado	1012.00	AGUAS BELAS	TR-GARANHUNS	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:39:12		2		00037/2018	02/12/2022 10:39:12	REC	PE	
9126105	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197072	0899001400040	GRPE-000004	Contratado	0899.00	BODOCO	TR-SALGUEIRO	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Suspenso	01/12/2022 10:35:18		2		00037/2018	02/12/2022 10:35:18	REC	PE	
9125943	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197093	0934001400040	GRPE-000004	Contratado	0934.00	JABOATAO GUARARAPES	CAT-RECIFE	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:25:46		2		00037/2018	02/12/2022 10:25:46	REC	PE	
9125924	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197082	0922001400040	GRPE-000004	Contratado	0922.00	GRAVATA	TR-GRAVATA	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:24:40		3		00037/2018	02/12/2022 10:24:40	REC	PE	
9125919	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220197080	0917001400040	GRPE-000004	Contratado	0917.00	CUSTODIA	TR-SERRA TALHADA	EQUIPAMENTOS DE REDE DA SALA ONLINE		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:24:28		3		00037/2018	02/12/2022 10:24:28	REC	PE	
9125717	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220196408	5755001400030	GRPE-000003	Contratado	5755.00	ESTILO ILHA DO LEITE	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:08:22		4		00037/2018	02/12/2022 10:08:22	REC	PE	
9125693	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220196378	1943001400030	GRPE-000003	Contratado	1943.00	GAMELEIRA	TR-RIBEIRAO	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:07:08		4		00037/2018	02/12/2022 10:07:08	REC	PE	
9125609	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220196332	5898001400030	GRPE-000003	Contratado	5898.00	HELIOPOLIS	TR-GARANHUNS	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 10:01:39		4		00037/2018	02/12/2022 10:01:39	REC	PE	
9125460	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220196217	5742001400030	GRPE-000003	Contratado	5742.00	SHOPPING DIFUSORA	TR-CARUARU	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 09:49:19		4		00037/2018	02/12/2022 09:49:19	REC	PE	
9125404	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220196178	4997001400030	GRPE-000003	Contratado	4997.00	PRINCESA DO AGRESTE	TR-CARUARU	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 09:44:56		4		00037/2018	02/12/2022 09:44:56	REC	PE	
9125383	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220196166	1120011400030	GRPE-000003	Contratado	1120.01	SAO BENEDITO DO SUL	TR-GARANHUNS	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Suspenso	01/12/2022 09:43:52		4		00037/2018	02/12/2022 09:43:52	REC	PE	
9125336	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220195971	0068051400030	GRPE-000003	Contratado	0068.05	BONANZA SUPERMERCADO	TR-ARCOVERDE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 09:41:25		4		00037/2018	02/12/2022 09:41:25	REC	PE	
9125234	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220195649	2855001400030	GRPE-000003	Contratado	2855.00	BELEM DE MARIA	TR-RIBEIRAO	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 09:32:59		4		00037/2018	02/12/2022 09:32:59	REC	PE	
9125221	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220195642	2830001400030	GRPE-000003	Contratado	2830.00	CURACA	TR-PETROLINA	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 09:32:14		4		00037/2018	02/12/2022 09:32:14	REC	BA	
9125216	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220195637	2802001400030	GRPE-000003	Contratado	2802.00	CASA AMARELA	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 09:31:48		4		00037/2018	02/12/2022 09:31:48	REC	PE	
9125183	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220195609	2693001400030	GRPE-000003	Contratado	2693.00	SIRINHAEM	TR-RIBEIRAO	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 09:29:07		4		00037/2018	02/12/2022 09:29:07	REC	PE	
9125136	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220195574	2564001400030	GRPE-000003	Contratado	2564.00	SALOA	TR-GARANHUNS	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 09:26:00		4		00037/2018	02/12/2022 09:26:00	REC	PE	
9125100	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220195812	3504001400030	GRPE-000003	Contratado	3504.00	CAMARAGIBE	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 09:22:37		4		00037/2018	02/12/2022 09:22:38	REC	PE	
9125015	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220195498	2326001400030	GRPE-000003	Contratado	2326.00	MORENO	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 09:18:33		4		00037/2018	02/12/2022 09:18:33	REC	PE	
9124937	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220195443	2125001400030	GRPE-000003	Contratado	2125.00	VENTUROSA	TR-ARCOVERDE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 09:12:47		4		00037/2018	02/12/2022 09:12:47	REC	PE	
9124924	Manutenção Preventiva	Preventiva semestral.    OS para acompanhamento da manutenção preventiva, conforme cronograma da dependência e Relação de Serviços Preventivos do Contrato. Após conclusão do atendimento, preencher RAC/Lista de Conferência digital c/ os serv	220195430	2081001400030	GRPE-000003	Contratado	2081.00	GLORIA DO GOITA	TR-GRAVATA	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/12/2022 09:11:35		4		00037/2018	02/12/2022 09:11:35	REC	PE	
